eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
118.41,1.247,392,0.0010650397,0.02923584,1.8832678,4.625693e-05,0.019307602,0.7477013170719147,137,70144,3083.8817134178244,1122304
113.9,1.2340000000000002,379,0.00088927563,0.02319336,1.8555535,-0.0003580403,0.021006033,0.72328981757164,138,70656,3105.4898048439063,1130496
115.51,1.2379999999999998,396,0.0008864641,0.027282715,1.9022107,-0.0005455842,0.019078467,0.7354295253753662,139,71168,3126.134403313976,1138688
144.3,1.338,401,0.001219983,0.03778076,1.8602179,-0.00055609783,0.017080862,0.7430806457996368,140,71680,3146.540918265935,1146880
140.68,1.2590000000000001,398,0.0006417768,0.016479492,1.8782024,-0.00083969906,0.015994951,0.7438471615314484,141,72192,3167.1078621409833,1155072
128.93,1.185,393,0.0008352763,0.024047852,1.8452401,0.00065954175,0.015890792,0.7569137066602707,142,72704,3187.928904339904,1163264
147.04,1.121,408,0.0010251494,0.029907227,1.9336983,-7.089005e-05,0.015383048,0.7516031414270401,143,73216,3207.9890516018495,1171456
156.86,1.2519999999999998,404,0.00056142843,0.010681152,1.8642181,-0.00035358177,0.020588046,0.7093746066093445,144,73728,3228.2224256959744,1179648
157.53,1.3579999999999997,401,0.0005256968,0.0146484375,1.9770243,-0.00015953087,0.01699114,0.6987141966819763,145,74240,3248.632773922989,1187840
131.41,1.1960000000000002,396,0.0008858973,0.02166748,1.7732842,-0.0008606714,0.017654186,0.6906744837760925,146,74752,3269.299815166043,1196032
117.35,1.3319999999999999,378,0.0010958,0.036010742,1.7298479,-6.088466e-05,0.023311395,0.6660946309566498,147,75264,3290.922168623889,1204224
113.14,1.392,396,0.0010679633,0.030456543,1.7567317,9.349143e-05,0.023338301,0.7295016944408417,148,75776,3311.594326248858,1212416
143.29,1.4450000000000003,406,0.0010695959,0.038757324,1.7740334,5.0522824e-05,0.015383514,0.745739758014679,149,76288,3331.7715043388307,1220608
146.16,1.3810000000000002,393,0.00093190395,0.030883789,1.7280595,-0.0007466815,0.018700927,0.69547039270401,150,76800,3352.593946151901,1228800
138.53,1.3679999999999999,395,0.00056916545,0.01574707,1.7347276,-0.00040443867,0.021646485,0.6997457146644592,151,77312,3373.305394179886,1236992
149.9,1.4029999999999996,413,0.00047608645,0.009643555,1.8576409,-0.00023309607,0.016010635,0.7205135524272919,152,77824,3393.102274256991,1245184
156.84,1.3989999999999998,400,0.00061509473,0.013305664,1.8438207,-0.00056874787,0.017852748,0.7447518110275269,153,78336,3413.5396434389986,1253376
137.11,1.4040000000000001,403,0.00096686825,0.031677246,1.6981105,-0.00019055753,0.0168525,0.7521648108959198,154,78848,3433.844997365959,1261568
140.36,1.331,399,0.0006533739,0.017211914,1.8779805,-0.00029466665,0.017880296,0.7687462121248245,155,79360,3454.3373320128303,1269760
146.32,1.2989999999999997,403,0.0008782014,0.024169922,1.8473127,0.00018275107,0.014837754,0.7767486572265625,156,79872,3474.667901498964,1277952
144.93,1.285,399,0.001654193,0.057434082,1.7713866,0.00046754727,0.01825842,0.7547624111175537,157,80384,3495.172506022034,1286144
118.54,1.3279999999999996,383,0.00085469394,0.024414062,1.7542467,-0.0005085054,0.02354651,0.7353896498680115,158,80896,3516.5106287519448,1294336
136.65,1.3249999999999997,418,0.0011774509,0.045898438,1.8539467,5.3193682e-05,0.011386318,0.7948055267333984,159,81408,3536.1036732129287,1302528
